"genre","year","actors","movie_name","directors","id","duration"
"Action, Animation, Fantasy","2003","Alexandra Boyd, Lee Cherry, Cam Clarke","Elysium","Jae-woong Kwon",2821,"85 min "
"Action, Comedy, Crime","2003","Ryan Reynolds, Kristin Booth, Joris Jarsky","Foolproof","William Phillips",2822,"94 min "
"Action, Crime, Drama","2003","Daryl Hannah, Brad Renfro, Dominique Swain","The Job","Kenny Golde",2823,"83 min "
"Action, Horror, Sci-Fi","2003","Asko Sahlman, Markku Partanen, Juha-Pekka Mikkola","The Book of Fate","Tommi Lepola",2824,"85 min "
"Action, Drama","2003","Chiranjeevi, Jyothika, Shriya Saran","Tagore","Vinayak V.V.",2825,"175 min "
"Action, Thriller","2003","William Forsythe, Erika Eleniak, Andrew Divoff","The Librarians","Mike Kirton",2826,"96 min "
"Action, Crime","2003","Dong-kun Yang, Jin-yeong Jeong, Chae-young Han","Wild Card","Yoo-jin Kim",2827,"117 min "
"Action, Comedy, Crime","2003","Takeshi Kitano, Tadanobu Asano, Yui Natsukawa","The Blind Swordsman: Zatoichi","Takeshi Kitano",2828,"116 min "
"Romance, Action, Adventure","2003","Abhishek Bachchan, Lara Dutta, Chunky Pandey","Mumbai Se Aaya Mera Dost","Apoorva Lakhia",2829,"146 min "
"Action, Romance, Thriller","2003","Ajay Devgn, Sunil Shetty, Sanjay Kapoor","Qayamat: City Under Threat","Harry Baweja",2830,"156 min "
"Action, Romance, Thriller","2003","Ajay Devgn, Sunil Shetty, Sanjay Kapoor","Qayamat: City Under Threat","Harry Baweja",2831,"156 min "
"Action, Drama","2003","Ryan Kwanten, Simone Kessell, Jarrod Dean","Liquid Bridge","Phillip Avalon",2832,"98 min "
"Action, Drama, Sci-Fi","2003","Hyde, Gackt, Leehom Wang","Moon Child","Takahisa Zeze",2833,"120 min "
"Action, Comedy, Horror","2003","Nicolas Read, Marcella Laasch, Sewell Whitney","Mega Scorpions","J.R. Bookwalter",2834,"73 min "
"Action, Adventure, Fantasy","2003","Noboru Kaneko, Miho Yoshioka, Mitsuki Koga","Godzilla: Tokyo S.O.S.","Masaaki Tezuka",2835,"91 min "
"Musical, Action, Drama","2003","Feroz Khan, Fardeen Khan, Celina Jaitly","Janasheen","Feroz Khan",2836,"162 min "
"Romance, Comedy, Action","2003","Andy Lau, Cecilia Cheung, Anthony Chau-Sang Wong","Cat and Mouse","Gordon Chan",2837,"92 min "
"Action, Romance","2003","Mahesh Babu, Bhoomika Chawla, Prakash Raj","Okkadu","Gunasekhar",2838,"170 min "
"Action, Crime","2003","Lorenzo Lamas, Mark Parra, Mystikal","13 Dead Men","Art Camacho",2839,"85 min "
"Action, Adventure, Comedy","2003","Wu Jing, Wing-Kin Lau, Shannon Yao","Chui ma lau","Chia-Liang Liu",2840,"97 min "
"Action, Adventure, Family","2003","George Henare, Rawiri Paratene, Joe Folau","The Legend of Johnny Lingo","Steven Ramirez",2841,"91 min "
"Animation, Action, Adventure","2003","Romanthony, Thomas Bangalter","Interstella 5555: The 5tory of the 5ecret 5tar 5ystem","Kazuhisa Takenouchi",2842,"68 min "
"Action, Thriller","2003","Tony Jaa, Petchtai Wongkamlao, Pumwaree Yodkamol","Ong-bak","Prachya Pinkaew",2843,"105 min "
"Action, Crime, Drama","2003","Edison Chen, Shawn Yue, Anthony Chau-Sang Wong","Infernal Affairs 2","Wai-Keung Lau",2844,"119 min "
"Action, War","2003","","Operation Balikatan","Cirio H. Santiago",2845,"91 min "
"Action, Drama, Adventure","2003","Min-su Choi, Jae-hyeon Jo, Bo-kyeong Kim","Sword in the Moon","Ui-seok Kim",2846,"102 min "
"Action, Drama, Adventure","2003","Min-su Choi, Jae-hyeon Jo, Bo-kyeong Kim","Sword in the Moon","Ui-seok Kim",2847,"102 min "
"Action, Thriller","2003","","Khel","Yusuf Khan",2848,"174 min "
"Action, Thriller","2003","","Khel","Yusuf Khan",2849,"174 min "
"Action, Crime, Horror","2003","Ji-tae Yu, Myung-min Kim, Hye-na Kim","Into the Mirror","Sung-ho Kim",2850,"113 min "
"Action, Adventure, Drama","2003","Corbin Allred, Alexander Polinsky, Kirby Heyborne","Saints and Soldiers","Ryan Little",2851,"90 min "
"Action, Adventure, Family","2003","Bradley Dorsey, Chris Ebling, Misty Lockheart","Sterling: The Secret of the Lost Medallion","Clayton Miller",2852,"85 min "
"Action, Drama, Thriller","2003","Andy Lau, Cecilia Cheung, Siu-Fai Cheung","Running on Karma","Johnnie To",2853,"93 min "
"Action, Drama, Romance","2003","Salman Khan, Bhoomika Chawla, Mahima Chaudhry","Tere Naam","Satish Kaushik",2854,"132 min "
"Action, Crime, Drama","2003","Jonathan Rhys Meyers, Saskia Reeves, Alexander Rendell","The Tesseract","Oxide Pang Chun",2855,"96 min "
"Action, Adventure, Drama","2003","Wen Jiang, Kiichi Nakai, Xueqi Wang","Warriors of Heaven and Earth","Ping He",2856,"120 min "
"Action, Crime, Drama","2003","Tony Chiu Wai Leung, Andy Lau, Leon Lai","Infernal Affairs 3","Wai-Keung Lau",2857,"118 min "
"Action, Crime, Drama","2003","Koen De Bouw, Werner De Smedt, Jan Decleir","The Memory of a Killer","Erik Van Looy",2858,"123 min "
"Action, Drama","2003","Junior N.T.R., Bhoomika Chawla, Ankita","Simhadri","S.S. Rajamouli",2859,"170 min "
"Action, Crime, Drama","2003","Suriya, Jyothika, 'University' Jeevan","Kaakha..Kaakha: The Police","Gautham Menon",2860,"153 min "
"Action, Drama, Musical","2003","'Chiyaan' Vikram, Trisha Krishnan, Srinivasa Rao Kota","Saamy","Hari",2861,"140 min "
"Action, Drama, Fantasy","2003","Jun-ho Jeong, Hyo-jin Kim, Hye-ri Kim","The Legend of Evil Lake","Kwang-hoon Lee",2862,"92 min "
"Action, Drama, Sci-Fi","2003","Ji-tae Yu, Jae-un Lee, Rin Seo","Naechureol siti","Byung-chun Min",2863,"114 min "
"Action, Drama, Romance","2003","Vanness Wu, Hyun-joo Kim, Shaun Tam","Star Runner","Daniel Lee",2864,"103 min "
"Action, Comedy","2003","Carlos Baon, Francis Custodio, Edward Baon","Lumpia","Patricio Ginelsa Jr.",2865,"80 min "
"Action","2003","Ajay Devgn, Abhishek Bachchan, Bipasha Basu","Zameen","Rohit Shetty",2866,"154 min "
"Action, Drama, War","2003","Daniel Asher, Brian Bancale, C.J. Barkus","The Fallen","Ari Taub",2867,"112 min "
"Action","2003","","Rude Boy: The Jamaican Don","Desmond Gumbs",2868,"90 min "
"Action, Comedy, Fantasy","2003","Min-jong Kim, Seong-guk Choi, Jae-yeong Jin","Nangman jagaek","JK Youn",2869,"98 min "
"Comedy, Action, Crime","2003","Arshad Warsi, Prashant Narayanan, Sandhya Mridul","Waisa Bhi Hota Hai Part II","Shashanka Ghosh",2870,"137 min "
"Action, Drama, Romance","2003","Slobodan Alavanja, Anda, Leo Boljesic","Bore Lee: U kandzama velegrada","Mario Kovac",2871,"58 min "
"Action, Crime, Drama","2003","Wei Zhao, Nicholas Tse, Yunlong Liu","Goddess of Mercy","Ann Hui",2872,"110 min "
"Action, Drama","2003","Christian Boeving, Nate Adams, Davee Youngblood","When Eagles Strike","Cirio H. Santiago",2873,"88 min "
"Action","2003","Takahiro Nomura, Hiroyuki Kawasaki, Miyuki Konno","Ninja Pussy Cat","Hiroyuki Kawasaki",2874,"60 min "
"Action, Fantasy, Horror","2002","Milla Jovovich, Michelle Rodriguez, Ryan McCluskey","Resident Evil","Paul W.S. Anderson",2875,"100 min "
"Action, Adventure, Comedy","2002","Tommy Lee Jones, Will Smith, Rip Torn","Men in Black II","Barry Sonnenfeld",2876,"88 min "
"Action, Adventure, Fantasy","2002","Hayden Christensen, Natalie Portman, Ewan McGregor","Star Wars: Episode II - Attack of the Clones","George Lucas",2877,"142 min "
"Action, Adventure","2002","Tobey Maguire, Kirsten Dunst, Willem Dafoe","Spider-Man","Sam Raimi",2878,"121 min "
"Action, Drama, Thriller","2002","Ben Affleck, Morgan Freeman, Ian Mongrain","The Sum of All Fears","Phil Alden Robinson",2879,"124 min "
"Action, Thriller","2002","Brent Roam, Shawn Woods, Christopher Bersh","Desert Saints","Richard Greenberg",2880,"88 min "
"Comedy, Action, Sci-Fi","2002","Eddie Murphy, Jay Mohr, Randy Quaid","The Adventures of Pluto Nash","Ron Underwood",2881,"95 min "
"Action, Mystery, Sci-Fi","2002","Tom Cruise, Colin Farrell, Samantha Morton","Minority Report","Steven Spielberg",2882,"145 min "
"Action, Horror, Sci-Fi","2002","Wesley Snipes, Kris Kristofferson, Ron Perlman","Blade II","Guillermo del Toro",2883,"117 min "
"Action, Crime, Thriller","2002","Tom Sizemore, Sherilyn Fenn, Dave Foley","Swindle","K.C. Bascombe",2884,"93 min "
"Action, Western, Fantasy","2002","Denise Crosby, Robert McRay, Stefan Gierasch","Legend of the Phantom Rider","Alex Erkiletian",2885,"100 min "
"Action, Western","2002","Amanda Donohoe, Steven Bauer, Paul Johansson","Hooded Angels","Paul Matthews",2886,"102 min "
"Action, Western","2002","Amanda Donohoe, Steven Bauer, Paul Johansson","Hooded Angels","Paul Matthews",2887,"102 min "
"Action, Crime, Drama","2002","Stephen Dorff, Brad Renfro, Fairuza Balk","Deuces Wild","Scott Kalvert",2888,"96 min "
"Action, Drama, Thriller","2002","Arnold Schwarzenegger, John Leguizamo, Francesca Neri","Collateral Damage","Andrew Davis",2889,"108 min "
"Action, Comedy","2002","Kira Reed Lorsch, Angela Brubaker, Jeff Nicholson","Cheerleader Ninjas","Kevin Campbell",2890,"91 min "
"Action, Comedy, Crime","2002","Kent King, Anthony 'Treach' Criss, Charles Guardino","Love and a Bullet","Kantz",2891,"85 min "
"Action, Drama, Sci-Fi","2002","Christian Bale, Sean Bean, Emily Watson","Equilibrium","Kurt Wimmer",2892,"107 min "
"Action, Comedy","2002","Steve Oedekerk, Fei Lung, Leo Lee","Kung Pow: Enter the Fist","Steve Oedekerk",2893,"81 min "
"Action, Drama, War","2002","Nicolas Cage, Adam Beach, Peter Stormare","Windtalkers","John Woo",2894,"134 min "
"Action, Adventure, Drama","2002","Jim Caviezel, Guy Pearce, Richard Harris","The Count of Monte Cristo","Kevin Reynolds",2895,"131 min "
"Action, Adventure, Thriller","2002","Pierce Brosnan, Halle Berry, Rosamund Pike","Die Another Day","Lee Tamahori",2896,"133 min "
"Action, Comedy, Crime","2002","Kim Bodnia, Torkel Petersson, Tomas Villum Jensen","Old Men in New Cars: In China They Eat Dogs II","Lasse Spang Olsen",2897,"95 min "
"Action, Sci-Fi, Sport","2002","Chris Klein, Jean Reno, LL Cool J","Rollerball","John McTiernan",2898,"98 min "
"Action, Mystery, Thriller","2002","Jim Fitzpatrick, Maria Conchita Alonso, David Warner","The Code Conspiracy","Hank Whetstone",2899,"97 min "
"Action, Drama, Thriller","2002","Bill Pullman, Lena Olin, Colm Feore","Ignition","Yves Simoneau",2900,"99 min "
"Action, Crime, Thriller","2002","Christian Slater, Val Kilmer, Sara Downing","Hard Cash","Predrag Antonijevic",2901,"116 min "
"Action, Adventure, Fantasy","2002","Matthew McConaughey, Christian Bale, Izabella Scorupco","Reign of Fire","Rob Bowman",2902,"101 min "
"Action, Adventure, Sci-Fi","2002","Patrick Stewart, Jonathan Frakes, Brent Spiner","Star Trek: Nemesis","Stuart Baird",2903,"116 min "
"Drama, Action, Crime","2002","Mekhi Phifer, Wood Harris, Chi McBride","Paid in Full","Charles Stone III",2904,"97 min "
"Action, Adventure, Comedy","2002","Alice Evans, Daniel Lapaine, Sophia Myles","The Abduction Club","Stefan Schwartz",2905,"96 min "
"Action, Drama, Sci-Fi","2002","Andy On, Tobin Bell, Jon Polito","Black Mask 2: City of Masks","Hark Tsui",2906,"102 min "
"Sci-Fi, Adventure, Action","2002","Guy Pearce, Yancey Arias, Mark Addy","The Time Machine","Simon Wells",2907,"96 min "
"Action, Comedy, Horror","2002","David Arquette, Kari Wuhrer, Scott Terra","Eight Legged Freaks","Ellory Elkayem",2908,"99 min "
"Action, Adventure, Sci-Fi","2002","Dean Cain, Scott Wiper, Biliana Petrinska","Descent Into Darkness","Daniel Knauf",2909,"96 min "
"Action, Adventure, Sci-Fi","2002","Dean Cain, Scott Wiper, Biliana Petrinska","Descent Into Darkness","Daniel Knauf",2910,"96 min "
"Action, Comedy, Crime","2002","Sylvester Stallone, Madeleine Stowe, Anthony Quinn","Avenging Angelo","Martyn Burke",2911,"97 min "
"Action, Adventure, Fantasy","2002","Dwayne Johnson, Steven Brand, Michael Clarke Duncan","The Scorpion King","Chuck Russell",2912,"92 min "
"Action, Drama, History","2002","Mel Gibson, Madeleine Stowe, Greg Kinnear","We Were Soldiers","Randall Wallace",2913,"138 min "
"Action, Comedy, Crime","2002","Kiefer Sutherland, Anthony LaPaglia, Radha Mitchell","Dead Heat","Mark Malone",2914,"120 min "
"Action, Drama","2002","Billy Zane, Ray Wise, Pamela Gidley","Landspeed","Christian McIntire",2915,"94 min "
"Action, Drama, Thriller","2002","Rodney Rowland, Kristanna Loken, Alexander Enberg","Panic","Bob Misiorowski",2916,"91 min "
"Action, Comedy, Crime","2002","Ice Cube, Mike Epps, Tommy Flanagan","All About the Benjamins","Kevin Bray",2917,"95 min "
"Action, Comedy","2002","Eddie Griffin, Denise Richards, Aunjanue Ellis","Undercover Brother","Malcolm D. Lee",2918,"86 min "
"Adventure, Crime, Action","2002","Tim Sitarz, Mario Lopez, Tava Smiley","Outta Time","Lorena David",2919,"94 min "
"Action, Adventure, Comedy","2002","Anthony Hopkins, Chris Rock, Peter Stormare","Bad Company","Joel Schumacher",2920,"116 min "
"Action, Comedy, Crime","2002","Guy Pearce, Rachel Griffiths, Joel Edgerton","The Hard Word","Scott Roberts",2921,"102 min "
"Action, Horror","2002","Sean Pertwee, Kevin McKidd, Emma Cleasby","Dog Soldiers","Neil Marshall",2922,"105 min "
"Action, Drama, Thriller","2002","Tanya Allen, Hart Bochner, Fulvio Cecere","Liberty Stands Still","Kari Skogland",2923,"96 min "
"Action, Crime, Drama","2002","Ky-Mani Marley, Spragga Benz, Louie Rankin","Shottas","Cess Silvera",2924,"95 min "
"Action, Crime, Drama","2002","Wesley Snipes, Ving Rhames, Peter Falk","Undisputed","Walter Hill",2925,"94 min "
"Action, Adventure, Drama","2002","Lou Diamond Phillips, Sean Patrick Flanery, Robert Forster","Lone Hero","Ken Sanzel",2926,"90 min "
"Action","2002","Motoko Nagino, Michael Hexum, Johnny Yong Bosch","Wicked Game","Koichi Sakamoto",2927,"95 min "
"Action, Adventure, Thriller","2002","Rufus Sewell, Devon Sawa, Bridgette Wilson-Sampras","Extreme Ops","Christian Duguay",2928,"93 min "
"Action, Thriller","2002","Kerr Smith, Lochlyn Munro, Angela Featherstone","Pressure","Richard Gale",2929,"90 min "
"Action, Drama, Fantasy","2002","Kirk Cameron, Brad Johnson, Clarence Gilyard Jr.","Tribulation Force","Bill Corcoran",2930,"94 min "
"Action, Crime, Drama","2002","David Caruso, Susan Haskell, Thomas Ian Griffith","Black Point","David Mackay",2931,"100 min "
"Action, Adventure, Drama","2002","Jason George, Ned Vaughn, Dabney Coleman","The Climb","John Schmidt",2932,"98 min "
"Action, Comedy, Crime","2002","Robert De Niro, Eddie Murphy, Rene Russo","Showtime","Tom Dey",2933,"95 min "
"Action, Comedy, Crime","2002","Seann William Scott, Timm Sharp, Patrick Breen","Stark Raving Mad","Drew Daywalt",2934,"101 min "
"Action, Adventure, Comedy","2002","Alexa PenaVega, Daryl Sabara, Antonio Banderas","Spy Kids 2: Island of Lost Dreams","Robert Rodriguez",2935,"100 min "
"Animation, Action, Adventure","2002","Cathy Cavadini, Tara Strong, Elizabeth Daily","The Powerpuff Girls Movie","Craig McCracken",2936,"73 min "
"Action, Comedy","2002","Patrick Muldoon, Paul Sampson, Carmen Electra","Whacked!","James Bruce",2937,"91 min "
"Action, Comedy","2002","Patrick Muldoon, Paul Sampson, Carmen Electra","Whacked!","James Bruce",2938,"91 min "
"Action, Drama, Thriller","2002","Dean Cain, Brian Bosworth, Mimi Kuzyk","Phase IV","Bryan Goeres",2939,"103 min "
"Action, Comedy, Sci-Fi","2002","Jackie Chan, Jennifer Love Hewitt, Jason Isaacs","The Tuxedo","Kevin Donovan",2940,"98 min "
"Action, Drama, Thriller","2002","Christopher Lambert, Dennis Hopper, Diane Kruger","The Piano Player","Jean-Pierre Roux",2941,"91 min "
"Action, Adventure, Romance","2002","Michelle Yeoh, Ben Chaplin, Richard Roxburgh","The Touch","Peter Pau",2942,"103 min "
"Action, Crime, Thriller","2002","Jason Statham, Qi Shu, Matt Schulze","The Transporter","Louis Leterrier",2943,"92 min "
"Action, Crime, Drama","2002","Amitabh Bachchan, Sanjay Dutt, Sunil Shetty","Kaante","Sanjay Gupta",2944,"150 min "
"Action, Adventure, Thriller","2002","Vin Diesel, Asia Argento, Marton Csokas","xXx","Rob Cohen",2945,"124 min "
"Action, Crime, Thriller","2002","Ajay Devgn, Mohanlal, Manisha Koirala","Company","Ram Gopal Varma",2946,"155 min "
"Family, Adventure, Crime","2002","Julie Zangenberg, Stefan Pagels Andersen, Mads Ravn","Catch That Girl","Hans Fabian Wullenweber",2947,"90 min "
"Action, Crime, Thriller","2002","Morris Chestnut, Steven Seagal, Matt Battaglia","Half Past Dead","Don Michael Paul",2948,"98 min "
"Action, Adventure, Comedy","2002","Eddie Murphy, Owen Wilson, Famke Janssen","I Spy","Betty Thomas",2949,"97 min "
"Action, Drama","2002","Dragos Bucur, Dorina Chiriac, Andi Vasluianu","The Rage","Radu Muntean",2950,"83 min "
"Action, Thriller","2002","Jean-Claude Van Damme, Tomas Arana, Laura Harring","Derailed","Bob Misiorowski",2951,"89 min "
"Action, Crime, Drama","2002","Jonny Lee Miller, Andy Serkis, Gary Lewis","The Escapist","Gillies MacKinnon",2952,"88 min "
"Action, Adventure, History","2002","Jet Li, Tony Chiu Wai Leung, Maggie Cheung","Hero","Yimou Zhang",2953,"99 min "
"Action, Adventure, Comedy","2002","Qi Shu, Wei Zhao, Karen Mok","So Close","Corey Yuen",2954,"111 min "
"Drama, Crime, Action","2002","Beanie Sigel, Omillio Sparks, Memphis Bleek","State Property","Abdul Malik Abbott",2955,"88 min "
"Action, Adventure","2002","Charlotte Avery, Nick Brading, Molly Culver","Warrior Angels","Byron W. Thompson",2956,"90 min "
"Action, Drama","2002","Paul Nicholls, Andrew Lee Potts, Massimo Ghini","High Speed","Jeff Jensen",2957,"108 min "
"Action, Adventure, Drama","2002","Mark Dacascos, John Rhys-Davies, Tamara Davies","Scorcher","James Seale",2958,"91 min "
"Action, Crime, Thriller","2002","Samuel Le Bihan, Samy Naceri, Clotilde Courau","The Code","Manuel Boursinhac",2959,"116 min "
"Action, Adventure, Comedy","2002","Steve Irwin, Terri Irwin, Magda Szubanski","The Crocodile Hunter: Collision Course","John Stainton",2960,"90 min "
"Action, Drama","2002","Kyung-gu Sol, Sung-jae Lee, Shin-il Kang","Public Enemy","Woo-Suk Kang",2961,"138 min "
"Action, Crime, Mystery","2002","James Spader, Leslie Stefanson, David Keith","The Stickup","Rowdy Herrington",2962,"97 min "
"Action, Crime, Sci-Fi","2002","Antonio Banderas, Lucy Liu, Talisa Soto","Ballistic: Ecks vs. Sever","Wych Kaosayananda",2963,"91 min "
"Action, Drama, War","2002","Aleksey Chadov, Ian Kelly, Ingeborga Dapkunaite","War","Aleksey Balabanov",2964,"120 min "
"Action, Crime, Drama","2002","Clint Eastwood, Jeff Daniels, Anjelica Huston","Blood Work","Clint Eastwood",2965,"110 min "
"Action, Drama, Sport","2002","Olivier Gruner, Simon Kim, James Kim","The Circuit","Jalal Merhi",2966,"91 min "
"Action, Adventure, Thriller","2002","Hamid Farokhnezhad, Leila Hatami, Gohar Kheirandish","Low Heights","Ebrahim Hatamikia",2967,"115 min "
"Action, Comedy, Crime","2002","Kevin Hart, Beanie Sigel, Memphis Bleek","Paper Soldiers","David Daniel",2968,"88 min "
"Drama, Action","2002","Do-yeon Jeon, Hye-yeong Lee, Jae-yeong Jeong","No Blood No Tears","Seung-wan Ryoo",2969,"116 min "
"Action, Drama, Mystery","2002","Pankaj Dheer, Arbaaz Khan, Salman Khan","Tumko Na Bhool Paayenge","Pankaj Parashar",2970,"160 min "
"Action, Sci-Fi","2002","Nick Cornish, Vanessa Marcil, Adrian Paul","Storm Watch","Terry Cunningham",2971,"100 min "
"Action, Drama, Mystery","2002","Danny Denzongpa, Gulshan Grover, Milind Soman","16-Dec","Mani Shankar",2972,"158 min "
"Action, Sci-Fi, Thriller","2002","Yumiko Shaku, Shin Takuma, Kana Onodera","Godzilla Against MechaGodzilla","Masaaki Tezuka",2973,"88 min "
"Musical, Action","2002","Om Puri, Ashutosh Rana, Abbas","Ansh: The Deadly Part","Rajan Johri",2974,"180 min "
"Musical, Action, Drama","2002","Nandita Das, Sharad S. Kapoor, Makrand Deshpande","Lal Salaam","Gaganvihari Borate",2975,"131 min "
