id,name,address,city,state,zipcode,phone,rating,reviews,ranking
7955,Zaragoza Restaurant,4852 S Pulaski Rd,Chicago,IL,60632,(773) 523-3700,0,0,0
7956,Zaven,260 E Chestnut St Ste 1,Chicago,IL,60611,(312) 787-8260,0,0,0
7957,Zde Corp,2915 N Southport Ave,Chicago,IL,60657,(773) 525-8121,0,0,0
7958,Zealous Restaurant,419 W Superior St,Chicago,IL,60654,(312) 475-9112,0,0,0
7959,Zebda,4344 N Elston Ave,Chicago,IL,60641,(773) 545-7000,0,0,0
7960,Zed 451,739 N Clark St,Chicago,IL,60654,(312) 266-6691,0,0,0
7961,Zella,1983 N Clybourn Ave,Chicago,IL,60614,(773) 549-2910,0,0,0
7962,Zen Noodle,1852 W North Ave,Chicago,IL,60622,(773) 276-8300,0,0,0
7963,Zero Degree Restaurant & Bar,453 W 24th St,Chicago,IL,60616,(312) 791-1863,0,0,0
7964,Zeus Inc,806 W Jackson Blvd,Chicago,IL,60607,(312) 258-8789,0,0,0
7965,Zhou B Cafe,1029 W 35th St,Chicago,IL,60609,(773) 523-7777,0,0,0
7966,Zia's Trattoria,6699 N Northwest Hwy,Chicago,IL,60631,(773) 775-0808,0,0,0
7967,Zig Zag Kitchen,2436 N Lincoln Ave,Chicago,IL,60614,(773) 472-2222,0,0,0
7968,Zig Zag Kitchen Corporate Offices,2622 W Peterson Ave,Chicago,IL,60659,(773) 262-7999,0,0,0
7969,Zio Pino's Place,1814 W North Ave,Chicago,IL,60622,(773) 394-3868,0,0,0
7970,Zip'z Express Fast Food,1635 W Howard St,Chicago,IL,60626,(773) 465-8868,0,0,0
7971,Zocalo Restaurant,358 W Ontario St Ste 1B,Chicago,IL,60654,(312) 302-9977,1,1,0
7972,Zoom Kitchen,1646 N Damen Ave,Chicago,IL,60647,(773) 278-7000,0,0,0
7973,Zoom Kitchen,923 N Rush St,Chicago,IL,60611,(312) 440-3500,0,0,0
7974,Zullos Markets LLC,1103 W Grand Ave,Chicago,IL,60642,(312) 243-1133,0,0,0
7975,1 Chop Suey,3338 N Western Ave,Chicago,IL,60618,(773) 883-8808,0,0,0
7976,1 Chop Suey,7342 S Stony Island Ave,Chicago,IL,60649,(773) 643-3888,0,0,0
7977,1113 W Randolph Management LLC,1113 W Randolph St,Chicago,IL,60607,(312) 929-4787,0,0,0
7978,1234 BBQ Ribs Inc,1234 N Halsted St,Chicago,IL,60642,(312) 202-0353,0,0,0
7979,1492 Tapas Bar,42 E Superior,Chicago,IL,60611,(312) 867-1492,0,0,0
7980,17 West At The Berghoff,17 W Adams St,Chicago,IL,60603,(312) 427-3170,0,0,0
7981,1st Chop Suey,5845 S Archer Ave,Chicago,IL,60638,(773) 767-0060,5,2,0
7982,2 Amigos,2320 N Milwaukee Ave,Chicago,IL,60647,(773) 292-0106,0,0,0
7983,2210 Restaurant,2210 W Chicago Ave,Chicago,IL,60622,(773) 276-1411,0,0,0
7984,26th McDonald's,4334 W 26th St,Chicago,IL,60623,(773) 277-8182,0,0,0
7985,3 R's Oriental Food,2714 W Montrose Ave,Chicago,IL,60618,(773) 478-2599,0,0,0
7986,312 Chicago,136 N La Salle St,Chicago,IL,60602,(312) 696-2420,0,0,0
7987,35th Street Red Hot,500 W 35th St,Chicago,IL,60616,(773) 624-9866,0,0,0
7988,3625 S Paulina Inc,3625 S Paulina St,Chicago,IL,60609,(773) 247-8482,0,0,0
7989,42 N Latitude,4500 N Lincoln Ave,Chicago,IL,60625,(773) 907-2226,0,0,0
7990,437 Rush-A Phil Stefani Restaurant,437 N Rush St,Chicago,IL,60611,(312) 222-0101,5,1,0
7991,5 Boroughs Pizza,1543 N Sedgwick St Ste 1,Chicago,IL,60610,(312) 988-9009,0,0,0
7992,500 N Lasalle LLC,500 N La Salle Dr,Chicago,IL,60654,(312) 661-1122,0,0,0
7993,600 West Pershing,600 W Pershing Rd,Chicago,IL,60609,(773) 247-3882,0,0,0
7994,622 W Randolph LLC,622 W Randolph St,Chicago,IL,60661,(312) 496-0012,0,0,0
7995,65 Asian Kitchen,111 W Jackson Blvd Lbby 3,Chicago,IL,60604,(312) 566-6565,0,0,0
7996,6511 Club,6511 S Kedzie Ave,Chicago,IL,60629,(773) 737-6703,0,0,0
7997,7 D Restaurant,1317 N Milwaukee Ave,Chicago,IL,60622,(773) 252-8993,0,0,0
7998,7 Mares,4012 W Montrose Ave,Chicago,IL,60641,(773) 427-4480,0,0,0
7999,7 Seas Submarine,11216 S Michigan Ave,Chicago,IL,60628,(773) 785-0550,0,0,0
8000,71st Chop Suey,510 E 71st St,Chicago,IL,60619,(773) 488-5488,0,0,0
8001,90 Miles Cuban Cafe,3101 N Clybourn Ave,Chicago,IL,60618,(773) 248-2822,0,0,0
8002,90 Miles Cuban Cafe Logon,2540 W Armitage Ave,Chicago,IL,60647,(773) 227-2822,0,0,0
8003,9942 Inc,9942 S Torrence Ave,Chicago,IL,60617,(773) 978-6520,0,0,0
8004,A & E's Carryout,1552 S Keeler Av,Chicago,IL,60623,(773) 521-4627,0,0,0
8005,A & T Grill,7036 N Clark St,Chicago,IL,60626,(773) 274-0036,0,0,0
8006,A A Passport & Visa Photo,125 S Clark St,Chicago,IL,60603,(312) 379-0168,0,0,0
8007,A J's Grill,5318 N Broadway St,Chicago,IL,60640,(773) 728-5050,0,0,0
8008,A P Deli Restaurant Group,10758 S Michigan Ave,Chicago,IL,60628,(773) 821-8480,0,0,0
8009,A S 5,4788 N Elston Ave,Chicago,IL,60630,(773) 427-7573,0,0,0
8010,A Tavola,2148 W Chicago Ave,Chicago,IL,60622,(773) 276-7567,0,0,0
8011,A V Anthony's Restaurant,4720 W 63rd St,Chicago,IL,60629,(773) 585-7180,0,0,0
8012,A's Restaurant & Pancake House,6358 W Irving Park Rd,Chicago,IL,60634,(773) 545-1144,0,0,0
8013,Abbey Pub,3420 W Grace St,Chicago,IL,60618,(773) 478-4408,0,0,0
8014,Abbey's Garden Cafe,226 E Ontario St,Chicago,IL,60611,(312) 475-1701,0,0,0
8015,Abdullah Snack Shop,1575 S Kedzie Ave,Chicago,IL,60623,(773) 762-1154,0,0,0
8016,Abe's & Tommie's Carry Out,5107 W Chicago Ave,Chicago,IL,60651,(773) 921-3170,0,0,0
8017,Abe's Super Dog Inc,3407 1/2 W Madison St,Chicago,IL,60624,(773) 638-0900,0,0,0
8018,Aberdeen,1856 W North Ave Ste 1,Chicago,IL,60622,(773) 772-5500,0,0,0
8019,Abhi Food Inc,6016 W North Ave,Chicago,IL,60639,(773) 237-1517,0,0,0
8020,Abner's Yard,3527 N Clark St,Chicago,IL,60657,(773) 305-0002,0,0,0
8021,Abyssinia Ethiopian Restaurant,5842 N Broadway Ave,Chicago,IL,60660,(773) 271-7133,5,1,0
8022,Acappella Bistro,1301 S Michigan Ave,Chicago,IL,60605,(312) 922-0602,0,0,0
8023,Accento Italia,3812 N Elston Ave,Chicago,IL,60618,(773) 279-0050,0,0,0
8024,ACT One Cafe,1328 W Morse Ave,Chicago,IL,60626,(773) 381-4550,0,0,0
8025,Ada's Famous Deli,14 S Wabash Ave,Chicago,IL,60603,(312) 214-4282,0,0,0
8026,Adesso Restaurant,3332 N Broadway St,Chicago,IL,60657,(773) 868-1516,3,1,0
8027,Adobo Grill,1610 N Wells St,Chicago,IL,60614,(312) 266-7999,0,0,0
8028,Afgan Kabob,4040 W Montrose Ave,Chicago,IL,60641,(773) 427-5041,0,0,0
8029,Afghan Kabob House,2657 W Devon Ave,Chicago,IL,60659,(773) 262-5800,0,0,0
8030,Agami Sushi & Lounge,4712 N Broadway St,Chicago,IL,60640,(773) 506-1845,0,0,0
8031,Agave Bar & Grill,3115 N Lincoln Av,Chicago,IL,60657,(773) 404-1800,0,0,0
8032,Agee's Pizzeria & Grill,1118 W Wilson Ave,Chicago,IL,60640,(773) 271-1118,0,0,0
8033,Aiello's Golden Crust No 1 Pizza Restaurant,4358 N Elston Ave,Chicago,IL,60641,(773) 777-6430,0,0,0
8034,Aigre Doux Restaurant & Bakery,230 W KINZIE,Chicago,IL,60610,(312) 329-9400,0,0,0
8035,Aj's Grill,4406 N Broadway St,Chicago,IL,60640,(773) 907-9090,0,0,0
8036,Al Amira Restaurant,3200 W Lawrence Ave,Chicago,IL,60625,(773) 267-0333,0,0,0
8037,Al Karim Restaurant,2116 W Devon Ave,Chicago,IL,60659,(773) 743-1660,0,0,0
8038,Al Primo Canto,5412 W Devon Ave,Chicago,IL,60646,(773) 631-0100,0,0,0
8039,Al Primo Canto Restaurant,749 N Clark St,Chicago,IL,60654,(312) 280-9090,0,0,0
8040,Al Sushi & Lounge,358 W Ontario St,Chicago,IL,60654,(312) 335-9888,0,0,0
8041,Al's 1 Italian Beef,169 W Ontario St,Chicago,IL,60654,(312) 943-3222,0,0,0
8042,Al's 2,6204 W North Ave,Chicago,IL,60639,(773) 622-8383,0,0,0
8043,Al's Beef,5441 S Wentworth Ave,Chicago,IL,60609,(773) 373-4700,0,0,0
8044,Al's Beef,5636 W Fullerton Ave,Chicago,IL,60639,(773) 237-2100,0,0,0
8045,Al's Beef,601 W Adams St,Chicago,IL,60661,(312) 559-2333,0,0,0
8046,Al's No 1 Italian Beef,1079 W Taylor,Chicago,IL,60607,(312) 226-4017,0,0,0
8047,Al's Pizza,6344 W Irving Park Rd,Chicago,IL,60634,(773) 282-8600,0,0,0
8048,Al's Pizza Chicago,6344 W Irving Park Rd,Chicago,IL,60634,(773) 920-3989<br>,0,0,0
8049,Al-Khymieh Restaurant,4748 N Kedzie Ave,Chicago,IL,60625,(773) 583-0888,0,0,0
8050,Ala Carte Entertainment Inc,210 S Canal St,Chicago,IL,60606,(312) 655-9110,0,0,0
8051,Ala Carte Special Events,225 W Ontario St,Chicago,IL,60654,(312) 337-8080,0,0,0
8052,Albany Restaurant,3459 W Lawrence Ave,Chicago,IL,60625,(773) 478-5338,0,0,0
8053,Alcantar Imports,13177 S Brainard Ave,Chicago,IL,60633,(773) 646-3200,0,0,0
8054,Alcatraz,6320 N Lincoln Ave,Chicago,IL,60659,(773) 866-1404,0,0,0
8055,Alcock's Inn,411 S Wells St Apt S,Chicago,IL,60607,(312) 922-1778,0,0,0
8056,Alcoiris,4007 W Armitage Ave,Chicago,IL,60639,(773) 772-8918,0,0,0
8057,Aldino's Restaurant & Market,626 S Racine Ave,Chicago,IL,60607,(312) 226-9300,0,0,0
8058,Alegre Restaurant,5406 W Fullerton Ave,Chicago,IL,60639,(773) 237-3695,0,0,0
8059,Alejandra's Mexican Restaurant,748 W 61st St,Chicago,IL,60621,(773) 488-3333,0,0,0
8060,Alejandro's Mexican Restaurant,2642 E 130th St,Chicago,IL,60633,(773) 646-0909,0,0,0
8061,Alex Deli,4949 W Diversey Ave,Chicago,IL,60639,(773) 237-2919,0,0,0
8062,Alex's Hotdogs,3125 W Irving Park Rd,Chicago,IL,60618,(773) 463-0133,0,0,0
8063,Alexander's Restaraunt,6158 N Clark St,Chicago,IL,60660,(773) 743-3841,0,0,0
8064,Alexandria Lounge & Grill,802 W Randolph,Chicago,IL,60607,(312) 226-6060,0,0,0
8065,Alfa Restaurant Supply,4218 N Elston Ave,Chicago,IL,60618,(773) 588-6688,0,0,0
8066,Alfred,1447 W 18th St,Chicago,IL,60608,(312) 226-5809,0,0,0
8067,Alfredo's Bar Inc.,826 N Ashland Ave,Chicago,IL,60622,(312) 733-9873,0,0,0
8068,Alhabib Grill,2435 W Devon Ave,Chicago,IL,60659,(773) 465-2272,0,0,0
8069,Alhambra Palace Restaurant,1240 W Randolph St,Chicago,IL,60607,(312) 666-9555,0,0,0
8070,Alibaba Cafe,4046 W Lawrence Ave,Chicago,IL,60630,(773) 202-1992,0,0,0
8071,Alibaba Kabab House,1235 W Devon Ave,Chicago,IL,60660,(773) 764-0110,0,0,0
8072,Alice & Friends Vegetarian Cafe,5812 N Broadway St,Chicago,IL,60660,(773) 275-8797,0,0,0
8073,Alice's Bar-B-Que,65 E 43rd St,Chicago,IL,60653,(773) 924-3843,0,0,0
8074,Alice's Restaurant,5461 W Division St,Chicago,IL,60651,(773) 921-1100,0,0,0
8075,Alicia's Tamales,2753 W 55th St,Chicago,IL,60632,(773) 778-0252,0,0,0
8076,Alinea,1723 N Halsted St,Chicago,IL,60614,(312) 867-0110,0,0,0
8077,Alive One,2683 N Halsted St,Chicago,IL,60614,(773) 348-9800,0,0,0
8078,All-Care Medical Group,2636 W Cermak Rd,Chicago,IL,60608,(773) 523-2225,0,0,0
8079,Allende Restaurant,2408 N Lincoln Ave,Chicago,IL,60614,(773) 477-7114,0,0,0
8080,Allstar Sportsbar & Grill,205 W Wacker Dr,Chicago,IL,60606,(312) 977-1010,0,0,0
8081,Allstyle Buffet,4305 S Pulaski Rd,Chicago,IL,60632,(773) 927-6888,0,0,0
8082,Alma Pita Restaurant,4600 N Magnolia Ave Ste F,Chicago,IL,60640,(773) 561-2787,0,0,0
8083,Aloha Grill,2534 N Clark St,Chicago,IL,60614,(773) 935-6828,0,0,0
8084,Aloni Cafe,177 W Washington St,Chicago,IL,60602,(312) 223-0609,0,0,0
8085,Alonso Tacos,3734 W Grand Ave,Chicago,IL,60651,(773) 252-5071,0,0,0
8086,Alonti Cafe,1 N Franklin St Apt N,Chicago,IL,60606,(312) 855-1866,0,0,0
8087,Alonti Cafe,401 S La Salle St Apt S,Chicago,IL,60605,(312) 431-0025,0,0,0
8088,Alonti Deli,300 S Riverside Plz,Chicago,IL,60606,(312) 831-9102,0,0,0
8089,Alpha Jones,3106 W Devon Ave,Chicago,IL,60659,(773) 338-8334,0,0,0
8090,Alps East Restaurant,2012 W Irving Park Rd,Chicago,IL,60618,(773) 975-0527,0,0,0
8091,Alumni Club,15 W Division St,Chicago,IL,60610,(312) 337-4349,0,0,0
8092,Always Thai Restaurants,1825 W Irving Park Rd,Chicago,IL,60613,(773) 929-0100,0,0,0
8093,Amano Restaurant,339 N Dearborn St,Chicago,IL,60654,(312) 629-3500,0,0,0
8094,Amarit,1 E Delaware Pl,Chicago,IL,60611,(312) 649-0500,0,0,0
8095,Amarit Thai Restaurant,600 S Dearborn St,Chicago,IL,60605,(312) 939-1179,0,0,0
8096,Amato's Pizza,1737 N Harlem Ave,Chicago,IL,60707,(773) 622-4333<br>,0,0,0
8097,Amato's Pizzeria,953 W Willow,Chicago,IL,60614,(312) 640-1299,0,0,0
8098,Ambassador,7050 W Belmont Ave,Chicago,IL,60634,(773) 286-9337,0,0,0
8099,Ambrogio Restaurant,6706 W Belmont Ave,Chicago,IL,60634,(773) 736-6131,0,0,0
8100,Ambrosia Cafe,1963 N Sheffield Ave Ste 1,Chicago,IL,60614,(773) 404-4450,0,0,0
8101,Ameer Kabob,1050 N Milwaukee Ave,Chicago,IL,60642,(773) 489-8888,0,0,0
8102,Amelia's Bar & Grill Inc,4559 S Halsted St,Chicago,IL,60609,(773) 538-8200,0,0,0
8103,Amelia's Restaurant,1235 W Grand Ave,Chicago,IL,60642,(312) 421-2000,0,0,0
8104,America's Dog,2300 N Lincoln Ave,Chicago,IL,60614,(773) 281-2333,0,0,0
8105,America's Dog,700 E Grand Ave Ste 121,Chicago,IL,60611,(312) 840-4000,0,0,0
8106,America's Dog On Adams LLC,21 E Adams St,Chicago,IL,60603,(312) 786-0100,0,0,0
8107,American Active Food Corp,9485 S Ewing Ave,Chicago,IL,60617,(773) 768-6555,0,0,0
8108,American Girl Place,111 E Chicago Ave.,Chicago,IL,60611,(877) 247-5223,5,1,0
8109,American Pride Seafood,6323 N Le Mai Ave,Chicago,IL,60646,(773) 355-5088,0,0,0
8110,American Quality Schools,2245 N Mcvicker Ave,Chicago,IL,60639,(773) 637-9430,0,0,0
8111,American Restaurant,3005 W Madison St,Chicago,IL,60612,(773) 265-0193,0,0,0
8112,American Subs,2322 N Cicero Ave,Chicago,IL,60639,(773) 637-6000,0,0,0
8113,Americana Submarine,400 S Clark St,Chicago,IL,60605,(312) 922-1275,5,2,0
8114,Amira's Trio,3047 N Cicero Ave,Chicago,IL,60641,(773) 205-6200,0,0,0
8115,Amitabal,6207 N Milwaukee Ave,Chicago,IL,60646,(773) 774-0276,0,0,0
8116,Amphora Mediterranean Cuisine,7545 N Clark,Chicago,IL,60626,(773) 262-5767,0,0,0
8117,Anastazja Restaurant,5223 W Diversey Ave,Chicago,IL,60639,(773) 836-9636,0,0,0
8118,and Interent MD Cafe,7064 N Clark St,Chicago,IL,60626,(773) 654-1500,0,0,0
8119,Andalous,3307 N Clark St Ste 1,Chicago,IL,60657,(773) 281-6885,0,0,0
8120,Andersen's Seafood,2701 S Ashland Ave,Chicago,IL,60608,(773) 847-0600,0,0,0
8121,Anderson Kitchen Bakery,2060 N Clark,Chicago,IL,60614,(773) 348-2166,0,0,0
8122,Anderssons Kitchen,2060 N Clark,Chicago,IL,60614,(773) 348-0052,0,0,0
8123,Andhra Bhavan,2509 W Devon Ave,Chicago,IL,60659,(773) 381-4444,0,0,0
8124,Andies Restaurant,1467 W Montrose Ave,Chicago,IL,60613,(773) 348-0654,0,0,0
8125,Andies Restaurant,5253 N Clark St,Chicago,IL,60640,(773) 784-8616,0,0,0
8126,Andrews Ribs,213 E 79Th,Chicago,IL,60619,(773) 855-8643,0,0,0
8127,Andrzej Grill & Restaurant,1022 N Western Ave,Chicago,IL,60622,(773) 489-3566,0,0,0
8128,Andy's Cafe,3601 W North Ave,Chicago,IL,60647,(773) 235-2305,0,0,0
8129,Andy's Deli,5442 N Milwaukee Av,Chicago,IL,60630,(773) 631-7304,0,0,0
8130,Andy's Deli,5454 N Milwaukee Ave,Chicago,IL,60630,(773) 631-4220,0,0,0
8131,Andy's Deli & Mikolajczyk Sausage Shop Inc,4021 W Kinzie St,Chicago,IL,60624,(773) 722-1000,0,0,0
8132,Andy's Frozen Custard,108 N State St,Chicago,IL,60602,(312) 422-9800,0,0,0
8133,Andy's Frozen Custard,160 E Illinois St,Chicago,IL,60611,(312) 527-0899,0,0,0
8134,Andy's Inc,5734 S Pulaski Rd,Chicago,IL,60629,(773) 581-3650,0,0,0
8135,Andy's Mexican Restaurant,5220 S Pulaski Rd,Chicago,IL,60632,(773) 284-2470,0,0,0
8136,Andy's Restaurant,4258 W Division St,Chicago,IL,60651,(773) 292-0553,0,0,0
8137,Angela's Burrito Style,2556 N Clark St,Chicago,IL,60614,(773) 248-3901,0,0,0
8138,Angelina Ristorante,3561 N Broadway St,Chicago,IL,60657,(773) 935-5933,0,0,0
8139,Angelo's Pizza & Restaurant,3026 W Montrose Ave,Chicago,IL,60618,(773) 539-6908,0,0,0
8140,Angelo's Stuffed Pizza,4850 S Pulaski Rd,Chicago,IL,60632,(773) 927-9355,1,1,0
8141,Angelos Restaurant,1418 W Morse Ave,Chicago,IL,60626,(773) 465-8920,0,0,0
8142,Angels & Kings,710 N Clark St,Chicago,IL,60654,(312) 482-8600,0,0,0
8143,Angels and Mariachis,1721 W Division St,Chicago,IL,60622,(773) 227-7772,0,0,0
8144,Angels Restaurant,230 S Ashland Ave,Chicago,IL,60607,(312) 666-7253,0,0,0
8145,Angie's,8352 S Pulaski Rd,Chicago,IL,60652,(773) 735-8527,0,0,0
8146,Angin Mamiri Restaurant,2739 W Touhy Ave,Chicago,IL,60645,(773) 262-6646,0,0,0
8147,Anmol Restaurant,2858 W Devon Ave,Chicago,IL,60659,(773) 508-5050,0,0,0
8148,Ann Sather Restaurant,3411 N Broadway St,Chicago,IL,60657,(773) 305-0024,0,0,0
8149,Ann Sather Restaurant,3416 N Southport Ave,Chicago,IL,60657,(773) 404-4475,0,0,0
8150,Ann Sather Restaurant,5207 N Clark St,Chicago,IL,60640,(773) 271-6677,0,0,0
8151,Ann Sather Restaurant,909 W Belmont Ave,Chicago,IL,60657,(773) 348-2378,0,0,0
8152,Anna Maria Pasteria,4400 N Clark St,Chicago,IL,60640,(773) 506-2662,0,0,0
8153,Anne's Mandarin,1550 W Fullerton Ave,Chicago,IL,60614,(773) 348-0890,0,0,0
8154,Annex 3,3160 N Clark St,Chicago,IL,60657,(773) 327-5969,0,0,0
8155,Annie Mae Cafe,441 E 71st St,Chicago,IL,60619,(773) 846-2158,0,0,0
8156,Anong,2532 N California Ave,Chicago,IL,60647,(773) 292-5007,0,0,0
8157,Antano Kampas,2656 W 69th St,Chicago,IL,60629,(773) 476-4768,0,0,0
8158,Anteprima,5316 N Clark St,Chicago,IL,60640,(773) 506-9990,0,0,0
8159,Antica Pizzeria,5663 N Clark St,Chicago,IL,60660,(773) 944-1492,0,0,0
8160,AP Deli,6310 S California Ave,Chicago,IL,60629,(773) 476-6500,0,0,0
8161,AP Deli Inc,2025 E 75th St,Chicago,IL,60649,(773) 288-4931,5,1,0
8162,Apart Pizza,5624 N Broadway St,Chicago,IL,60660,(773) 784-1550,0,0,0
8163,Aperitif 21,2221 N Lincoln Ave,Chicago,IL,60614,(773) 281-4400,0,0,0
8164,Applebee's,6656 W Grand Ave,Chicago,IL,60707,(773) 836-7696,0,0,0
8165,Applebee's,7519 S Cicero Ave,Chicago,IL,60652,(773) 767-0711,0,0,0
8166,Aq & RC Burritos Inc,1207 S Pulaski Rd,Chicago,IL,60623,(773) 277-8090,0,0,0
8167,Aquarius Club,2459 N Pulaski Rd,Chicago,IL,60639,(773) 342-3581,0,0,0
8168,Ara-On Restaurant,190 S La Salle St,Chicago,IL,60603,(312) 781-7300,0,0,0
8169,Arabia Cafe Hooka Lounge,1046 N Milwaukee Ave,Chicago,IL,60642,(773) 276-2345,0,0,0
8170,Arby's,100 W Randolph St Lowr C-16,Chicago,IL,60601,(312) 419-8920,0,0,0
8171,Arby's,20 E Jackson Blvd,Chicago,IL,60604,(312) 427-2523,0,0,0
8172,Arby's,222 Merchandise Mart Plz,Chicago,IL,60654,(312) 836-9269,0,0,0
8173,Arby's,3931 N Harlem Ave,Chicago,IL,60634,(773) 736-5788,0,0,0
8174,Arby's,5 N Wells St,Chicago,IL,60606,(312) 345-1771,0,0,0
8175,Arby's,500 W Madison St,Chicago,IL,60661,(312) 993-9600,0,0,0
8176,Arby's,7821 S Cicero Ave,Chicago,IL,60652,(773) 581-0170,0,0,0
8177,Archview Restaurant,3480 S Archer Ave,Chicago,IL,60608,(773) 254-4862,0,0,0
8178,Arco De Cuchilleros,3445 N Halsted St,Chicago,IL,60657,(773) 296-6046,0,0,0
8179,Arden Restaurant,6207 S Kedzie Ave,Chicago,IL,60629,(773) 436-6200,0,0,0
8180,Argo Tea,819 N Rush St,Chicago,IL,60611,(312) 951-5302,0,0,0
8181,Aria,200 N Columbus Dr,Chicago,IL,60601,(312) 444-9494,0,0,0
8182,Arkadash Cafe,5721 N Clark St,Chicago,IL,60660,(773) 506-2233,0,0,0
8183,Armando's Pizza,7405 W Irving Park Rd,Chicago,IL,60634,(773) 625-4242,0,0,0
8184,Armands Pizzeria,4159 N Western Ave,Chicago,IL,60618,(773) 463-5200,0,0,0
8185,Armitage Sandwich's,4011 W Armitage Ave,Chicago,IL,60639,(773) 342-1245,0,0,0
8186,Army & Lou's Restaurant,422 E 75th St,Chicago,IL,60619,(773) 483-3100,0,0,0
8187,Aroma On North Ave,417 W North Ave,Chicago,IL,60610,(312) 664-3400,0,0,0
8188,Aroma Pizzeria,1125 W Berwyn Av,Chicago,IL,60640,(773) 769-4900<br>,0,0,0
8189,Aroy Thai Restaurant,4654 N Damen Ave,Chicago,IL,60625,(773) 275-8360,0,0,0
8190,Arrachera Steak Burrito,4248 S Ashland Ave,Chicago,IL,60609,(773) 847-5551,0,0,0
8191,Art's Drive In,1333 W North Ave,Chicago,IL,60642,(773) 489-0099,0,0,0
8192,Art's Restaurant,7401 S Ashland Ave,Chicago,IL,60636,(773) 488-1222,0,0,0
8193,Artardecer Acapulqueno,2906 W Cermak Rd,Chicago,IL,60623,(773) 277-7198,0,0,0
8194,Artists' Restaurant,412 S Michigan Ave,Chicago,IL,60605,(312) 939-7855,0,0,0
8195,Artums Tacos,2001 N Western Ave,Chicago,IL,60647,(773) 384-7902,0,0,0
8196,Arturo Express,130 S Canal St,Chicago,IL,60606,(312) 474-9289,0,0,0
8197,Arturo's Mexican Restaurant,7151 S Western Ave,Chicago,IL,60636,(773) 776-0433,0,0,0
8198,Arturo's Tacos Mexican Food,2001 N Western Ave,Chicago,IL,60647,(773) 772-4944,0,0,0
8199,Arun's Restaurant,4156 N Kedzie Ave,Chicago,IL,60618,(773) 539-1909,0,0,0
8200,Arya Bhavan Inc,2508 W Devon Ave,Chicago,IL,60659,(773) 274-5800,0,0,0
8201,Ashburn Pizza And Ribs,3412 W 79Th,Chicago,IL,60652,(773) 863-6922,0,0,0
8202,Ashkenaz Deli,12 E Cedar St,Chicago,IL,60611,(312) 944-5006,0,0,0
8203,Asia Buffet & Grill,8059 S Cicero Ave,Chicago,IL,60652,(773) 585-3388,0,0,0
8204,Asian Avenue,1624 W Belmont Ave,Chicago,IL,60657,(773) 549-2201,0,0,0
8205,Asian Delight,927 W Irving Park Rd,Chicago,IL,60613,(773) 975-8204,0,0,0
8206,Asian Mix Cafe,3945 N Broadway,Chicago,IL,60613,(773) 857-0989,5,1,0
8207,Aspen Pines Management,676 N Michigan Ave Ste 3860,Chicago,IL,60611,(312) 867-5411,0,0,0
8208,At Spot Cafe,901 N Larrabee St,Chicago,IL,60610,(312) 202-0688,0,0,0
8209,Atai's Cafe,5047 N Lincoln Ave,Chicago,IL,60625,(773) 878-8494,0,0,0
8210,Athena Restaurant,212 S Halsted St Ste 1,Chicago,IL,60661,(312) 286-1379,0,0,0
8211,Athenian Room,807 W Webster Ave,Chicago,IL,60614,(773) 348-5155,0,0,0
8212,Atino's Pizza,4610 W Diversey Ave,Chicago,IL,60639,(773) 427-5555,0,0,0
8213,Atinos Pizza,1511 E Hyde Park Blvd,Chicago,IL,60615,(773) 955-5555,0,0,0
8214,Atinos Pizza,570 1/2 W Roosevelt Rd,Chicago,IL,60607,(312) 994-0800,0,0,0
8215,Atlantic Bar & Grill,5062 N Lincoln Ave,Chicago,IL,60625,(773) 506-7090,0,0,0
8216,Atlas Cafe,3028 W Armitage Ave,Chicago,IL,60647,(773) 227-0022,0,0,0
8217,Atmosphere Andersonville,5355 N Clark St,Chicago,IL,60640,(773) 784-1100,0,0,0
8218,Atolito Mexican Kitchen,2436 N Lincoln Ave,Chicago,IL,60614,(773) 880-6666,0,0,0
8219,Atolito Mexican Kitchen,4429 N Broadway St,Chicago,IL,60640,(773) 334-7711,0,0,0
8220,Attock Submarine,3006 E 92nd St,Chicago,IL,60617,(773) 768-9875,0,0,0
8221,Atwood Caf??,1 W Washington St,Chicago,IL,60602,(312) 368-1900,0,0,0
8222,Au Bon Pain,108 N State St Ste 4,Chicago,IL,60602,(312) 419-1054,0,0,0
8223,Au Bon Pain,122 S Michigan Ave Lbby 2,Chicago,IL,60603,(312) 427-4925,0,0,0
8224,Au Bon Pain,125 S Wacker Dr Ste LLB-1,Chicago,IL,60606,(312) 419-7576,0,0,0
8225,Au Bon Pain,181 W Madison St,Chicago,IL,60602,(312) 578-0120,0,0,0
8226,Au Bon Pain,222 Merchandise Mart Plz,Chicago,IL,60654,(312) 755-9779,0,0,0
8227,Augie's,1721 W Wrightwood Ave,Chicago,IL,60614,(773) 296-0018,0,0,0
8228,Augustino's Rock and Roll Deli,233 S Wacker Dr,Chicago,IL,60606,(312) 258-1840,0,0,0
8229,Aurelio's Pizza,506 W Harrison,Chicago,IL,60607,(312) 957-4636<br>,4,1,0
8230,Austin Grill & Subs,5604 W Division St,Chicago,IL,60651,(773) 626-8295,0,0,0
8231,Avantgarde B G,5241 N Harlem Ave,Chicago,IL,60656,(773) 594-9742,0,0,0
8232,Avanti Pizzeria,833 W Chicago Ave,Chicago,IL,60642,(312) 455-2900,0,0,0
